finetune_row_id,parent_row_id,data_source,split,audio_path,sample_id,base_id,split_group_id,risk_target,risk_label,source_branch_role,aasist_label,sample_weight,weight_reason,window_strategy,window_start_time,window_end_time,use_for_aasist_training,manipulation_type,source_origin,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,notes
aft_train_001053,cmb_train_001020,phase7c1,train,data/phase7c1/raw/human_clean/human_003_clean.wav,human_003_clean,base_003,base_003,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,35.2042,39.2417,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001054,cmb_train_001021,phase7c1,train,data/phase7c1/raw/human_fabricated/human_003_fabricated.wav,human_003_fabricated,base_003,base_003,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,7.9967,12.0343,True,partial_ai_insert,mixed,1,6.14,13.891,forensic-risk positive; partial/splice — not pure origin label
aft_train_001055,cmb_train_001022,phase7c1,train,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,human_003_mixer_processed,base_003,base_003,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001056,cmb_train_001022,phase7c1,train,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,human_003_mixer_processed,base_003,base_003,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,17.3519,21.3894,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001057,cmb_train_001022,phase7c1,train,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,human_003_mixer_processed,base_003,base_003,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,34.7038,38.7413,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001058,cmb_train_001023,phase7c1,train,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,human_003_replay_laptop_mobile,base_003,base_003,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001059,cmb_train_001023,phase7c1,train,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,human_003_replay_laptop_mobile,base_003,base_003,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,13.1386,17.1761,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001060,cmb_train_001023,phase7c1,train,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,human_003_replay_laptop_mobile,base_003,base_003,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,26.2772,30.3147,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001061,cmb_train_001024,phase7c1,train,data/phase7c1/raw/ai_direct/ai_004_direct.wav,ai_004_direct,base_004,base_004,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001062,cmb_train_001024,phase7c1,train,data/phase7c1/raw/ai_direct/ai_004_direct.wav,ai_004_direct,base_004,base_004,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,23.5682,27.6057,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001063,cmb_train_001024,phase7c1,train,data/phase7c1/raw/ai_direct/ai_004_direct.wav,ai_004_direct,base_004,base_004,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,47.1364,51.1739,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001064,cmb_train_001025,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_004_fabricated.wav,ai_004_fabricated,base_004,base_004,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,40.8463,44.8838,True,partial_ai_insert,mixed,1,39.453,46.277,forensic-risk positive; partial/splice — not pure origin label
aft_train_001065,cmb_train_001026,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,ai_004_mixer_processed,base_004,base_004,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001066,cmb_train_001026,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,ai_004_mixer_processed,base_004,base_004,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,23.9866,28.0241,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001067,cmb_train_001026,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,ai_004_mixer_processed,base_004,base_004,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,47.9732,52.0107,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001068,cmb_train_001027,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,ai_004_replay_laptop_mobile,base_004,base_004,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001069,cmb_train_001027,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,ai_004_replay_laptop_mobile,base_004,base_004,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,17.4641,21.5016,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001070,cmb_train_001027,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,ai_004_replay_laptop_mobile,base_004,base_004,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,34.9281,38.9656,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001071,cmb_train_001028,phase7c1,train,data/phase7c1/raw/human_clean/human_004_clean.wav,human_004_clean,base_004,base_004,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001072,cmb_train_001028,phase7c1,train,data/phase7c1/raw/human_clean/human_004_clean.wav,human_004_clean,base_004,base_004,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,17.6506,21.6881,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001073,cmb_train_001028,phase7c1,train,data/phase7c1/raw/human_clean/human_004_clean.wav,human_004_clean,base_004,base_004,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,35.3012,39.3387,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001074,cmb_train_001029,phase7c1,train,data/phase7c1/raw/human_fabricated/human_004_fabricated.wav,human_004_fabricated,base_004,base_004,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,2.9273,6.9648,True,partial_ai_insert,mixed,1,1.739,8.153,forensic-risk positive; partial/splice — not pure origin label
aft_train_001075,cmb_train_001030,phase7c1,train,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,human_004_mixer_processed,base_004,base_004,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001076,cmb_train_001030,phase7c1,train,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,human_004_mixer_processed,base_004,base_004,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,16.9679,21.0054,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001077,cmb_train_001030,phase7c1,train,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,human_004_mixer_processed,base_004,base_004,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,33.9358,37.9733,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001078,cmb_train_001031,phase7c1,train,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,human_004_replay_laptop_mobile,base_004,base_004,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001079,cmb_train_001031,phase7c1,train,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,human_004_replay_laptop_mobile,base_004,base_004,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,15.925,19.9625,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001080,cmb_train_001031,phase7c1,train,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,human_004_replay_laptop_mobile,base_004,base_004,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,31.85,35.8875,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001081,cmb_train_001032,phase7c1,train,data/phase7c1/raw/ai_direct/ai_005_direct.wav,ai_005_direct,base_005,base_005,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001082,cmb_train_001032,phase7c1,train,data/phase7c1/raw/ai_direct/ai_005_direct.wav,ai_005_direct,base_005,base_005,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,25.867,29.9045,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001083,cmb_train_001032,phase7c1,train,data/phase7c1/raw/ai_direct/ai_005_direct.wav,ai_005_direct,base_005,base_005,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,51.7339,55.7714,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001084,cmb_train_001033,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_005_fabricated.wav,ai_005_fabricated,base_005,base_005,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,43.9928,48.0303,True,partial_ai_insert,mixed,1,42.59,49.433,forensic-risk positive; partial/splice — not pure origin label
aft_train_001085,cmb_train_001034,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,ai_005_mixer_processed,base_005,base_005,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001086,cmb_train_001034,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,ai_005_mixer_processed,base_005,base_005,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,26.1519,30.1894,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001087,cmb_train_001034,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,ai_005_mixer_processed,base_005,base_005,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,52.3038,56.3413,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001088,cmb_train_001035,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,ai_005_replay_laptop_mobile,base_005,base_005,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001089,cmb_train_001035,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,ai_005_replay_laptop_mobile,base_005,base_005,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,19.9032,23.9407,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001090,cmb_train_001035,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,ai_005_replay_laptop_mobile,base_005,base_005,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,39.8063,43.8438,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001091,cmb_train_001036,phase7c1,train,data/phase7c1/raw/human_clean/human_005_clean.wav,human_005_clean,base_005,base_005,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001092,cmb_train_001036,phase7c1,train,data/phase7c1/raw/human_clean/human_005_clean.wav,human_005_clean,base_005,base_005,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,20.598,24.6355,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001093,cmb_train_001036,phase7c1,train,data/phase7c1/raw/human_clean/human_005_clean.wav,human_005_clean,base_005,base_005,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,41.196,45.2335,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001094,cmb_train_001037,phase7c1,train,data/phase7c1/raw/human_fabricated/human_005_fabricated.wav,human_005_fabricated,base_005,base_005,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,29.6087,33.6462,True,partial_ai_insert,mixed,1,27.493,35.762,forensic-risk positive; partial/splice — not pure origin label
aft_train_001095,cmb_train_001038,phase7c1,train,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,human_005_mixer_processed,base_005,base_005,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001096,cmb_train_001038,phase7c1,train,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,human_005_mixer_processed,base_005,base_005,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,20.4986,24.5361,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001097,cmb_train_001038,phase7c1,train,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,human_005_mixer_processed,base_005,base_005,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,40.9972,45.0347,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001098,cmb_train_001039,phase7c1,train,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,human_005_replay_laptop_mobile,base_005,base_005,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001099,cmb_train_001039,phase7c1,train,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,human_005_replay_laptop_mobile,base_005,base_005,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,11.699,15.7365,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001100,cmb_train_001039,phase7c1,train,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,human_005_replay_laptop_mobile,base_005,base_005,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,23.3979,27.4354,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001101,cmb_train_001040,phase7c1,train,data/phase7c1/raw/ai_direct/ai_006_direct.wav,ai_006_direct,base_006,base_006,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001102,cmb_train_001040,phase7c1,train,data/phase7c1/raw/ai_direct/ai_006_direct.wav,ai_006_direct,base_006,base_006,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,23.751,27.7885,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001103,cmb_train_001040,phase7c1,train,data/phase7c1/raw/ai_direct/ai_006_direct.wav,ai_006_direct,base_006,base_006,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,47.5021,51.5396,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001104,cmb_train_001041,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_006_fabricated.wav,ai_006_fabricated,base_006,base_006,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,32.1938,36.2313,True,partial_ai_insert,mixed,1,29.439,38.986,forensic-risk positive; partial/splice — not pure origin label
aft_train_001105,cmb_train_001042,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,ai_006_mixer_processed,base_006,base_006,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001106,cmb_train_001042,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,ai_006_mixer_processed,base_006,base_006,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,24.2746,28.3121,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001107,cmb_train_001042,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,ai_006_mixer_processed,base_006,base_006,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,48.5492,52.5867,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001108,cmb_train_001043,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,ai_006_replay_laptop_mobile,base_006,base_006,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001109,cmb_train_001043,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,ai_006_replay_laptop_mobile,base_006,base_006,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,24.9922,29.0297,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001110,cmb_train_001043,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,ai_006_replay_laptop_mobile,base_006,base_006,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,49.9844,54.0219,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001111,cmb_train_001044,phase7c1,train,data/phase7c1/raw/human_clean/human_006_clean.wav,human_006_clean,base_006,base_006,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001112,cmb_train_001044,phase7c1,train,data/phase7c1/raw/human_clean/human_006_clean.wav,human_006_clean,base_006,base_006,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,16.9999,21.0374,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001113,cmb_train_001044,phase7c1,train,data/phase7c1/raw/human_clean/human_006_clean.wav,human_006_clean,base_006,base_006,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,33.9998,38.0373,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001114,cmb_train_001045,phase7c1,train,data/phase7c1/raw/human_fabricated/human_006_fabricated.wav,human_006_fabricated,base_006,base_006,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,1.5638,5.6013,True,partial_ai_insert,mixed,1,0.425,6.74,forensic-risk positive; partial/splice — not pure origin label
aft_train_001115,cmb_train_001046,phase7c1,train,data/phase7c1/raw/human_mixer/human_006_mixer_processed.wav,human_006_mixer_processed,base_006,base_006,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001116,cmb_train_001046,phase7c1,train,data/phase7c1/raw/human_mixer/human_006_mixer_processed.wav,human_006_mixer_processed,base_006,base_006,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,16.8719,20.9094,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001117,cmb_train_001046,phase7c1,train,data/phase7c1/raw/human_mixer/human_006_mixer_processed.wav,human_006_mixer_processed,base_006,base_006,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,33.7438,37.7813,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001118,cmb_train_001047,phase7c1,train,data/phase7c1/raw/human_replay/human_006_replay_laptop_mobile.wav,human_006_replay_laptop_mobile,base_006,base_006,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001119,cmb_train_001047,phase7c1,train,data/phase7c1/raw/human_replay/human_006_replay_laptop_mobile.wav,human_006_replay_laptop_mobile,base_006,base_006,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,14.0674,18.1049,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001120,cmb_train_001047,phase7c1,train,data/phase7c1/raw/human_replay/human_006_replay_laptop_mobile.wav,human_006_replay_laptop_mobile,base_006,base_006,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,28.1348,32.1723,True,human_replay,human,0,,,human-origin replay/rerecording risk
