filepath,dataset,label,attack_type,domain,file_exists,checked_path
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7069889.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7069889.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7969715.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7969715.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1964093.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1964093.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9062437.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9062437.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7742875.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7742875.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5575304.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5575304.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7749525.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7749525.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2227266.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2227266.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5312104.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5312104.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7762602.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7762602.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2953875.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2953875.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8700203.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8700203.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1836728.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1836728.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3654278.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3654278.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9801942.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9801942.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7324316.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7324316.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3343258.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3343258.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4290254.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4290254.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7757245.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7757245.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7100261.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7100261.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3901890.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3901890.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6862997.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6862997.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1129337.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1129337.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2331632.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2331632.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6873011.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6873011.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6478903.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6478903.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1782875.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1782875.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9144866.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9144866.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2916289.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2916289.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6255207.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6255207.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6979609.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6979609.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7896629.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7896629.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1231591.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1231591.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3211128.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3211128.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9914047.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9914047.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8576620.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8576620.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6269133.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6269133.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8767705.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8767705.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4175176.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4175176.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4087627.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4087627.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6263031.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6263031.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7800662.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7800662.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5948456.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5948456.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6694194.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6694194.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1090033.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1090033.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5794461.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5794461.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2121797.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2121797.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1674023.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1674023.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2396923.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2396923.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4053004.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4053004.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7294560.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7294560.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2497936.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2497936.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1331793.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1331793.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7945421.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7945421.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3859695.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3859695.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8957910.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8957910.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2803757.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2803757.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5089186.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5089186.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1701534.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1701534.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6924752.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6924752.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3943525.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3943525.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2953300.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2953300.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2043618.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2043618.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1492061.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1492061.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4777156.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4777156.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7181112.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7181112.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5694922.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5694922.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1519889.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1519889.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9076182.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9076182.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8043979.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8043979.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9694529.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9694529.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2058218.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2058218.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3968087.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3968087.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1857117.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1857117.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2522429.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2522429.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9602421.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9602421.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9960924.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9960924.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4165140.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4165140.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3562594.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3562594.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7747033.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7747033.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4506397.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4506397.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5764543.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5764543.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7377855.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7377855.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8647250.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8647250.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3220884.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3220884.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4669292.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4669292.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4197876.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4197876.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2465077.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2465077.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4483898.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4483898.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2849098.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2849098.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7226693.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7226693.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3810422.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3810422.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4218269.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4218269.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6672699.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6672699.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7920819.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7920819.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4590838.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4590838.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5449764.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5449764.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2194901.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2194901.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9558326.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9558326.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9876691.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9876691.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8197642.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8197642.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9586478.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9586478.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4149107.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4149107.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1457158.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1457158.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3871381.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3871381.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3209714.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3209714.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7787721.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7787721.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8850311.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8850311.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2414245.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2414245.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1608290.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1608290.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5636388.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5636388.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6681420.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6681420.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2591237.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2591237.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8085722.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8085722.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9880714.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9880714.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2857491.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2857491.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2574040.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2574040.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7774732.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7774732.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7341673.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7341673.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5566002.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5566002.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9095709.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9095709.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3217527.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3217527.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3346003.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3346003.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4760747.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4760747.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6325784.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6325784.wav
